100 2612
value,weight
47,52
40,42
6,39
58,64
64,55
38,84
36,56
72,47
81,94
53,22
80,46
83,75
19,41
20,39
11,95
50,71
71,62
62,13
75,42
42,86
96,63
80,11
7,9
24,95
82,33
46,4
54,28
14,25
91,36
20,34
23,85
34,66
16,80
62,35
18,98
83,9
66,45
13,30
75,91
25,86
53,45
100,15
62,85
28,96
74,98
81,68
50,36
93,12
37,17
31,5
91,2
25,50
38,76
91,8
21,54
25,40
33,75
82,81
58,65
78,54
26,51
94,78
46,71
26,18
92,70
1,7
88,24
54,31
27,43
39,78
53,73
21,70
93,64
89,87
17,61
23,53
67,11
80,46
56,24
67,84
48,95
74,20
56,43
60,1
10,94
35,77
14,73
60,45
5,58
79,24
11,45
85,48
55,40
6,77
75,68
97,41
80,60
29,95
23,54
53,53
