85 2226
value,weight
88,38
28,7
94,40
9,89
71,95
60,31
89,61
96,19
72,54
49,26
4,87
62,45
81,13
100,30
88,69
36,15
45,19
49,76
60,100
14,30
33,90
6,98
51,23
8,29
100,37
38,60
23,71
54,8
51,50
72,52
72,82
51,67
80,61
57,27
90,15
64,81
7,81
53,100
17,94
33,45
76,5
82,59
20,3
60,34
86,59
4,20
50,18
70,13
28,52
8,26
66,27
68,74
4,3
15,53
67,71
41,55
67,53
19,67
51,63
56,14
97,92
65,43
10,51
89,73
77,98
28,98
67,73
25,69
40,81
14,16
29,40
47,50
46,49
5,30
80,11
72,98
83,49
26,92
84,83
58,59
91,57
43,70
64,76
73,12
1,98
