100 2473
value,weight
16,38
12,89
76,78
37,2
85,56
67,46
45,40
11,2
5,97
87,56
86,45
83,76
52,77
95,33
3,11
59,53
55,8
10,30
91,57
95,66
57,71
9,25
54,21
10,93
80,63
28,62
91,52
87,88
76,26
54,45
89,40
41,40
21,2
91,41
84,86
67,85
46,63
52,17
25,54
8,95
32,30
51,14
33,76
58,51
75,82
94,32
54,53
43,3
33,37
27,71
51,95
36,82
100,68
24,61
75,59
10,17
42,62
91,1
59,55
92,78
86,93
71,54
26,6
62,15
43,88
32,72
96,82
44,42
12,48
98,2
40,18
89,41
89,15
98,77
23,4
95,18
16,85
73,65
63,74
47,54
25,47
91,41
43,20
32,89
71,13
46,92
20,62
93,17
97,9
22,6
44,65
73,84
12,87
92,69
20,36
23,5
31,40
65,72
34,39
10,45
