85 2191
value,weight
40,59
35,6
22,21
55,24
65,58
89,15
15,80
8,98
40,26
28,88
37,12
20,70
11,73
16,56
41,32
92,96
75,51
46,24
81,36
46,58
44,33
20,85
11,55
82,29
66,80
59,98
38,58
85,31
9,27
37,80
14,16
83,98
77,26
69,91
9,40
24,60
98,16
92,39
19,54
3,50
100,66
49,55
71,72
32,31
37,75
49,94
41,67
85,78
7,59
52,48
69,18
41,27
85,52
88,37
68,33
20,82
25,68
96,24
34,1
74,46
52,60
60,77
12,29
25,43
44,67
3,96
22,45
88,59
8,1
77,47
46,48
27,37
33,50
21,5
80,72
53,25
98,27
70,53
75,49
20,45
80,33
98,92
2,57
97,89
15,94
