90 2132
value,weight
23,35
70,35
60,99
20,28
9,43
67,39
64,7
17,74
79,64
6,64
28,44
91,37
2,45
91,21
97,27
22,74
17,10
4,22
72,64
64,88
85,83
28,25
86,82
83,72
48,98
11,49
37,10
23,7
82,20
32,49
3,91
87,40
27,27
9,37
68,88
78,51
13,35
35,28
59,47
48,55
42,81
82,58
74,21
42,17
64,72
80,4
65,24
94,13
26,94
41,77
93,39
94,20
27,65
59,88
72,5
94,11
37,21
28,4
28,40
22,39
13,16
83,51
24,42
35,91
43,72
9,8
50,6
85,44
59,91
94,66
28,90
74,69
64,9
85,25
45,65
49,42
19,57
91,76
32,52
44,95
68,26
56,40
18,21
58,11
51,89
17,92
62,48
76,81
100,2
36,81
