90 2386
value,weight
5,98
89,1
24,45
81,34
50,59
53,62
47,1
15,6
34,17
43,93
85,18
7,40
79,22
42,14
19,21
69,67
52,83
8,38
42,98
18,73
32,83
14,84
37,100
46,21
81,1
74,85
20,82
94,86
35,100
44,98
50,6
86,5
80,27
64,6
73,86
54,46
85,56
35,86
24,90
47,59
44,10
4,92
27,90
81,59
20,62
60,71
67,94
46,92
99,24
95,53
25,15
98,87
43,61
10,3
17,57
10,80
93,31
62,17
18,67
89,78
86,76
15,90
56,93
70,75
7,66
64,26
56,31
28,35
67,88
74,11
14,10
75,54
75,77
94,5
84,65
87,55
49,100
45,33
69,17
65,98
46,28
45,50
91,41
40,23
66,13
33,75
9,40
71,84
51,36
73,38
