100 2267
value,weight
91,51
76,14
91,62
98,13
56,48
60,88
39,6
83,45
4,44
80,60
88,78
31,96
39,10
4,5
24,23
26,31
64,22
52,11
7,58
87,53
43,38
67,32
27,92
18,39
15,4
93,48
42,94
15,47
92,82
59,34
83,79
70,27
2,61
71,31
68,23
49,99
5,79
34,40
39,61
84,18
81,37
54,72
86,11
56,41
1,10
60,56
74,50
44,67
89,59
41,16
52,41
27,86
38,87
35,50
74,57
76,12
97,64
76,79
53,36
19,68
42,58
46,31
62,52
97,33
40,75
57,12
63,91
3,3
89,29
80,51
47,57
98,82
40,31
11,12
68,5
21,35
82,71
80,36
66,47
61,50
85,63
77,63
87,33
59,29
27,30
40,49
87,35
70,24
7,19
79,75
33,18
5,97
37,1
100,89
50,10
59,24
85,42
41,59
57,46
46,23
