85 2101
value,weight
31,98
10,79
61,47
73,81
5,89
10,40
10,8
76,60
95,23
8,4
8,67
49,62
94,13
61,87
92,67
10,96
53,52
97,15
97,81
3,44
9,74
81,48
6,6
62,3
99,96
88,52
8,56
96,36
10,49
44,67
44,33
90,90
17,65
40,30
20,26
97,54
100,88
6,15
99,95
72,28
78,34
84,15
78,73
49,88
6,53
83,70
30,22
82,37
48,21
90,12
25,93
97,17
45,41
83,71
38,84
36,80
79,1
97,69
51,96
30,9
70,39
56,7
22,64
5,74
42,67
7,2
63,68
38,98
88,49
87,48
75,13
35,48
9,70
63,10
34,8
43,28
88,9
36,45
6,85
52,55
23,8
7,76
8,45
26,74
51,3
