100 2424
value,weight
40,15
33,91
70,75
79,26
97,19
2,81
95,1
96,25
33,38
24,16
29,28
39,92
97,61
25,49
52,23
34,66
27,33
42,18
15,73
47,24
10,54
25,13
57,80
54,53
33,55
87,83
80,53
29,99
81,43
16,44
19,61
75,19
18,27
98,84
83,37
7,24
11,20
91,55
85,62
69,68
84,47
25,87
50,1
59,71
94,32
69,66
23,37
41,65
64,49
20,55
9,8
58,76
99,46
26,92
28,55
55,99
40,26
98,31
18,82
3,93
38,37
14,19
54,22
85,48
28,3
51,72
30,91
94,68
22,13
5,33
100,99
27,57
11,48
89,93
56,11
51,60
22,2
99,14
71,47
40,36
89,77
60,41
33,93
50,38
93,18
89,70
55,27
45,5
41,35
98,67
44,100
66,43
8,21
48,66
16,69
29,25
84,22
37,30
71,87
92,35
