90 2166
value,weight
55,93
18,31
64,90
25,85
67,5
46,8
52,13
62,44
6,99
52,11
94,14
85,55
97,49
67,58
36,61
21,35
60,55
51,25
50,43
6,10
71,30
11,55
15,27
36,47
80,14
54,37
29,62
75,87
81,11
94,81
55,87
86,36
87,75
58,79
95,2
18,47
94,15
64,7
51,17
3,96
36,48
67,60
7,63
33,43
17,53
65,12
68,63
17,34
52,84
13,95
72,82
86,85
16,35
2,66
65,4
32,7
97,63
88,3
7,9
73,45
30,45
10,74
50,18
47,17
1,6
32,8
11,77
49,37
94,55
48,59
91,7
69,61
6,31
84,11
10,80
85,82
90,19
5,90
14,79
30,80
9,72
48,18
21,88
12,34
21,15
27,84
68,97
41,90
86,61
22,87
