95 2390
value,weight
56,67
20,72
78,89
16,62
7,61
86,33
35,86
29,62
44,13
67,28
35,39
16,49
59,88
10,53
37,97
68,2
22,75
76,19
7,44
51,84
4,49
68,15
71,64
85,51
97,43
88,1
98,97
40,78
51,67
99,17
28,53
51,22
64,57
84,35
16,23
35,14
61,86
91,77
5,71
70,69
76,78
30,22
42,32
11,46
87,93
75,55
15,3
1,12
42,46
73,80
59,12
7,4
64,47
94,20
28,92
15,54
55,57
93,1
5,31
65,23
11,21
64,97
71,46
74,87
24,7
74,70
46,82
22,63
6,79
77,8
76,96
81,15
46,27
63,39
83,100
99,27
81,45
26,34
86,53
92,72
82,56
58,61
3,8
64,23
78,47
94,63
6,95
69,81
2,65
81,71
90,69
39,6
96,95
42,36
12,17
