95 2351
value,weight
60,6
7,65
99,98
47,44
80,22
51,81
33,89
21,20
75,96
62,12
34,21
80,50
63,41
98,98
55,27
46,88
87,67
52,26
29,91
55,51
79,48
14,66
44,13
67,14
98,30
81,31
39,61
50,83
40,30
34,14
30,87
89,16
21,56
86,62
19,18
85,83
49,54
53,24
31,8
43,9
87,1
6,71
93,79
42,52
52,41
87,6
21,79
14,78
8,9
28,62
96,76
27,23
55,83
38,44
51,67
1,13
67,45
71,58
84,75
69,35
59,67
77,75
2,49
29,80
53,59
80,16
66,31
41,92
18,71
65,56
37,62
25,100
69,34
96,6
6,65
66,21
83,64
87,80
93,62
3,81
63,26
18,26
64,37
8,76
90,2
69,13
86,71
27,56
50,93
21,6
16,98
100,20
40,21
91,35
32,55
