100 2887
value,weight
25,94
37,43
48,66
15,47
21,11
59,59
91,75
72,92
61,51
34,34
62,94
92,39
72,33
63,39
62,93
16,93
54,47
46,59
26,82
82,28
61,74
81,80
32,67
38,95
66,96
55,11
64,87
91,33
23,60
19,9
57,36
71,70
12,86
61,9
15,85
17,23
63,9
6,28
14,60
50,59
46,100
18,82
11,2
52,8
62,71
82,96
48,38
100,67
60,52
16,67
71,75
26,23
30,85
60,79
70,19
27,73
72,42
80,18
75,42
99,45
21,98
22,22
69,81
89,26
47,94
29,93
59,72
6,37
58,86
95,55
32,86
59,6
21,89
8,20
31,55
6,96
86,47
97,20
32,48
27,95
8,95
60,69
100,22
37,36
46,28
51,86
87,85
84,66
99,87
87,60
35,80
95,50
96,22
63,51
41,57
10,60
73,67
27,40
71,73
38,74
