85 1897
value,weight
29,50
91,32
1,2
63,51
17,89
79,10
85,77
52,55
92,40
84,28
70,67
31,47
49,56
3,35
73,27
80,7
59,35
8,14
35,65
42,1
99,61
95,8
79,37
36,3
53,6
79,72
35,42
59,34
27,52
87,6
58,52
37,90
58,47
18,94
81,61
13,65
76,75
36,53
73,20
82,59
46,4
24,39
64,62
86,22
95,54
20,95
11,69
11,24
95,54
39,100
36,1
95,91
53,14
89,73
11,38
92,90
7,34
78,65
14,16
74,87
91,59
73,30
47,94
33,18
4,75
36,93
88,27
77,17
59,80
45,33
12,69
58,80
10,2
78,33
9,7
81,43
64,92
86,76
17,24
39,19
52,7
7,21
32,12
59,18
2,8
