90 2125
value,weight
84,61
7,52
25,2
75,24
36,53
38,60
22,54
35,66
52,81
75,50
95,25
92,62
41,69
100,83
3,20
66,37
52,91
30,80
64,29
54,51
81,72
87,57
57,18
63,37
76,42
49,49
71,7
46,90
54,32
69,12
75,73
40,21
80,65
65,11
74,55
66,19
42,31
61,57
58,27
69,97
91,46
88,66
89,64
99,84
49,16
74,46
53,26
83,73
44,98
100,38
8,27
70,49
33,6
99,48
27,96
84,35
29,79
82,86
12,33
24,19
20,37
61,13
39,33
89,1
31,9
83,17
92,40
40,58
48,64
87,79
5,25
67,83
54,11
100,53
18,85
64,58
34,19
59,12
11,52
91,90
26,54
63,66
26,42
27,57
25,44
42,58
6,22
48,16
3,12
70,83
