95 2151
value,weight
37,7
71,15
27,72
52,71
35,84
67,34
63,3
34,33
35,79
47,36
38,86
77,12
76,39
25,11
69,92
36,28
83,50
40,56
24,9
44,95
69,46
26,43
33,6
54,70
43,87
77,60
66,53
82,30
11,22
30,43
78,5
94,7
21,13
64,76
83,41
78,68
18,42
62,14
67,73
5,51
8,42
94,13
8,100
70,21
84,50
23,82
75,99
16,30
4,61
69,49
49,7
79,28
19,65
100,90
14,26
86,83
43,68
92,5
37,69
10,9
18,12
71,80
22,61
93,28
61,82
8,11
18,13
47,92
81,93
19,63
73,66
34,8
8,12
17,15
40,51
12,31
35,22
68,3
46,44
34,90
66,74
75,18
9,67
28,36
29,74
80,6
94,17
91,77
63,59
57,54
34,69
68,37
96,32
23,17
78,29
