95 2382
value,weight
66,100
90,27
9,75
66,49
19,1
90,88
66,97
75,62
66,28
1,98
77,80
13,82
89,85
64,87
58,54
87,55
44,32
85,24
52,40
59,20
77,52
2,67
76,32
7,100
58,30
95,37
16,40
72,52
8,70
8,47
66,58
74,29
77,73
23,64
58,17
76,49
22,8
51,13
41,19
41,80
90,3
92,70
46,54
46,6
6,99
34,69
5,78
25,58
58,9
65,70
24,80
34,55
48,99
94,45
39,54
79,8
48,57
63,47
8,82
51,43
10,2
64,82
45,54
71,23
78,6
74,46
91,5
85,95
95,19
22,20
49,21
1,96
11,14
55,99
73,94
56,33
47,3
99,30
65,90
85,27
55,61
12,68
21,4
36,39
69,12
39,20
14,75
24,60
9,42
36,35
12,6
94,18
5,87
16,100
63,71
