100 2351
value,weight
54,17
99,65
60,2
10,47
98,83
72,14
42,9
62,49
94,44
22,32
83,16
15,10
100,46
70,32
49,70
9,6
84,66
33,96
8,24
73,68
2,32
50,58
60,92
92,13
38,15
12,61
74,11
100,7
27,81
77,21
97,34
83,70
27,84
14,23
22,69
80,63
15,21
80,99
81,56
37,94
94,27
74,22
73,82
76,42
79,20
89,90
36,44
41,9
46,54
39,95
28,56
58,10
11,64
69,5
93,29
60,34
85,78
65,83
84,21
85,7
7,65
50,47
89,15
50,93
86,60
48,39
4,82
94,27
25,69
18,72
32,55
97,48
5,97
56,52
32,45
51,48
59,33
92,58
48,94
39,26
34,74
94,67
13,89
45,15
91,32
41,8
92,87
16,72
52,14
15,17
54,31
10,44
15,32
36,46
1,16
52,6
54,71
36,30
23,86
83,69
