90 2477
value,weight
56,88
90,24
60,78
82,17
7,59
46,32
82,48
8,57
18,51
78,84
11,30
91,58
6,76
62,96
13,30
71,9
20,64
11,28
40,80
56,18
11,9
35,8
5,79
93,10
5,92
29,92
100,40
9,10
42,52
47,60
30,58
42,76
57,94
58,92
38,74
3,95
52,85
4,74
79,91
95,61
15,28
8,90
88,92
87,67
98,50
87,40
99,74
67,36
86,11
83,30
83,69
56,34
59,91
76,21
55,21
43,35
51,10
7,45
46,82
11,87
47,62
88,13
13,69
55,66
63,7
96,53
55,18
34,49
21,68
7,54
8,64
13,37
21,55
29,93
90,70
8,53
85,73
74,27
23,65
97,52
88,47
4,63
17,51
98,76
42,47
29,92
16,12
87,82
74,75
16,69
