85 2221
value,weight
90,26
89,40
30,67
46,32
30,93
71,36
18,23
99,35
76,37
20,70
93,36
37,94
65,52
85,2
4,7
64,54
91,94
86,98
18,9
78,74
80,35
46,41
78,31
58,27
41,33
86,5
13,64
59,90
71,17
93,53
76,46
78,74
55,21
48,81
7,61
25,68
82,64
97,52
36,64
36,38
58,22
4,29
16,21
43,86
90,10
26,69
26,25
38,43
21,48
13,42
5,49
96,59
70,1
94,53
14,45
13,90
5,34
25,24
33,82
49,99
32,1
70,91
5,71
92,91
1,71
74,68
72,95
62,22
88,98
83,67
3,80
7,91
95,2
64,100
68,50
84,51
50,89
73,64
65,72
42,42
15,41
91,2
41,74
32,49
56,86
