100 2832
value,weight
62,94
36,71
40,47
23,30
14,69
48,66
7,60
12,62
57,84
51,38
40,10
75,43
73,100
2,42
98,50
63,38
94,87
60,87
83,49
16,77
4,20
45,46
15,73
32,63
5,77
47,70
56,76
25,57
94,79
48,63
90,4
9,77
25,8
77,56
47,64
23,68
9,95
55,41
60,92
51,36
18,100
94,89
84,99
68,100
38,66
82,32
40,4
45,78
79,34
76,56
20,71
72,27
26,55
93,36
25,26
72,92
17,83
23,62
8,35
49,63
36,70
96,63
74,90
72,35
38,14
2,39
2,19
49,21
12,56
20,17
70,33
38,69
42,25
97,37
16,71
90,28
38,94
5,64
52,53
97,34
58,54
33,89
4,79
81,11
16,94
74,84
63,72
53,72
8,47
57,86
20,13
26,46
94,18
80,73
88,31
56,72
33,15
7,79
48,52
43,68
