95 2276
value,weight
59,38
69,2
32,20
15,9
89,35
100,38
1,55
98,23
71,60
90,16
30,31
86,96
43,29
77,82
56,31
49,31
61,44
60,8
82,97
65,18
57,94
79,7
76,20
66,83
92,26
53,74
7,8
47,12
73,84
42,46
8,97
88,2
20,81
46,75
36,90
6,53
72,65
12,42
44,89
38,75
5,25
10,4
50,92
98,80
65,39
20,100
71,4
21,2
99,53
50,52
26,16
4,53
52,4
12,11
100,45
58,13
37,1
52,100
65,70
14,55
62,16
7,73
65,40
14,36
68,9
16,52
58,92
8,86
21,2
27,48
67,77
18,84
99,76
78,67
26,22
94,69
55,82
59,92
36,43
48,19
9,66
84,77
89,66
53,56
84,67
57,1
88,43
91,31
39,85
82,40
88,31
45,57
77,35
77,74
45,33
