90 2563
value,weight
71,58
46,10
60,99
48,2
44,54
85,98
85,64
74,44
81,47
74,55
2,46
40,68
37,1
14,87
19,100
76,35
1,94
42,91
95,85
27,77
82,66
4,53
62,47
78,99
92,18
41,77
1,5
88,71
31,83
14,63
3,51
38,75
33,40
26,19
36,4
30,55
23,85
33,98
6,67
33,24
8,38
77,96
81,89
7,37
67,73
3,77
18,28
89,55
84,73
43,36
67,7
91,29
45,98
73,63
72,88
74,38
64,83
65,51
70,42
43,35
62,94
43,11
99,46
54,79
48,49
73,92
2,84
68,8
95,75
58,73
21,80
48,51
77,87
64,44
84,42
20,40
21,76
8,91
9,17
7,34
12,28
73,50
16,45
99,69
12,90
79,7
47,81
21,22
12,40
66,71
