85 2028
value,weight
71,84
91,97
85,98
8,49
1,39
56,53
48,51
15,34
86,56
40,84
25,79
66,42
84,10
13,29
53,34
57,54
1,81
28,18
37,67
45,71
13,53
58,42
65,44
64,44
99,61
18,74
70,100
21,39
83,91
14,2
88,41
65,80
47,51
12,46
80,68
77,67
29,49
80,3
47,6
34,47
27,48
56,61
42,19
34,30
32,8
54,19
4,90
27,43
62,19
89,62
23,69
86,31
16,14
42,66
65,18
88,70
28,8
68,36
12,6
50,22
99,100
47,33
24,61
44,41
71,91
86,89
56,70
100,85
38,3
5,4
58,20
98,5
97,45
78,46
8,55
87,24
59,90
55,27
67,90
25,6
9,33
46,16
26,47
100,44
75,55
