90 2196
value,weight
81,76
49,84
79,40
61,20
58,57
17,60
93,96
21,48
72,29
47,60
16,25
74,48
93,28
90,90
19,20
2,12
94,81
28,78
95,27
45,78
46,82
93,41
58,18
39,80
67,4
74,74
71,91
95,33
60,12
81,84
38,99
73,26
10,92
16,73
5,75
43,29
87,18
78,37
71,40
87,28
61,76
94,54
28,56
5,63
28,16
41,21
58,56
34,72
78,86
68,7
43,60
10,59
32,80
76,45
8,27
11,93
25,9
53,27
20,34
34,22
51,13
54,20
64,3
1,71
92,14
80,97
18,49
31,60
16,46
27,24
56,54
15,17
80,39
13,1
1,61
11,30
73,95
84,27
3,32
21,30
41,94
32,60
57,29
3,27
16,88
65,63
14,28
4,11
72,92
24,61
