90 2092
value,weight
14,25
10,11
16,92
59,14
96,42
92,5
14,95
86,32
40,20
21,48
42,28
34,90
3,53
50,3
28,13
66,46
57,14
12,46
90,34
78,66
37,21
39,3
52,9
64,60
50,9
24,24
70,92
20,51
32,98
12,35
100,95
16,72
62,56
97,51
99,63
85,8
89,82
78,51
94,89
88,30
18,84
8,11
100,39
87,60
5,92
2,90
56,59
92,64
100,48
82,50
1,38
31,30
56,70
57,47
91,86
79,61
27,7
28,53
26,36
58,83
71,64
64,83
80,12
14,33
21,83
33,13
41,25
76,77
58,59
79,21
58,5
54,96
62,19
3,8
81,82
19,39
40,39
94,14
34,15
11,72
50,93
64,21
43,39
28,28
55,25
96,10
72,84
17,22
84,74
47,45
