90 2390
value,weight
91,3
55,33
52,79
41,74
40,76
66,73
77,13
49,52
44,63
8,80
64,25
42,32
93,11
68,81
91,19
77,41
48,78
99,14
88,46
71,67
77,58
75,74
51,52
87,46
69,74
86,23
91,93
68,89
5,70
39,31
21,32
54,53
49,66
61,93
2,92
23,13
67,12
65,69
62,6
45,65
89,11
2,21
66,29
77,47
15,37
89,93
13,12
51,52
92,8
58,76
73,43
38,62
89,17
13,84
66,45
42,35
43,94
1,38
35,88
55,2
54,73
38,26
66,51
66,73
1,68
1,100
7,98
60,63
85,85
28,73
86,37
12,57
50,94
8,28
15,87
46,73
85,86
70,29
45,75
7,6
44,73
31,77
44,52
85,14
17,74
22,83
66,42
82,54
38,22
17,43
