95 2375
value,weight
8,38
26,32
19,83
6,13
31,62
69,13
44,99
12,71
43,17
59,81
66,96
13,12
59,96
24,48
7,59
71,79
39,17
71,74
5,98
82,42
66,87
97,95
30,12
16,43
10,44
86,81
13,23
67,74
23,46
6,26
56,11
69,10
66,60
24,16
23,87
60,98
36,5
22,57
41,33
11,57
3,29
34,29
84,39
81,87
7,39
54,79
90,53
35,63
63,80
57,73
53,69
85,56
46,46
6,43
32,79
94,66
82,11
14,58
99,95
30,42
57,16
98,6
77,24
76,46
96,22
3,64
49,39
32,63
62,5
55,43
25,30
86,26
50,83
8,39
68,28
78,81
12,20
33,45
32,66
51,34
81,23
57,64
34,58
78,23
21,13
87,79
5,72
83,26
29,62
91,17
23,17
11,49
41,68
33,97
95,72
