90 2165
value,weight
29,13
30,89
5,92
62,31
41,97
3,11
36,31
11,26
86,19
21,69
13,35
22,68
76,84
36,10
6,36
60,62
45,29
79,21
56,31
27,68
37,7
84,18
59,6
22,44
29,26
90,7
81,24
4,69
84,78
8,31
60,87
89,65
10,75
66,72
26,12
13,93
24,19
52,22
28,45
2,25
55,42
54,67
40,53
12,96
8,27
73,6
24,64
26,100
83,96
84,63
74,26
54,79
56,96
1,62
90,95
77,6
9,92
44,35
77,51
84,17
38,19
6,80
17,26
41,78
50,21
56,25
33,3
98,81
1,55
7,84
9,62
77,49
75,55
16,77
88,68
87,16
30,4
34,67
50,71
85,12
42,18
89,88
26,95
91,19
90,61
58,15
60,80
39,1
7,68
68,12
