90 2222
value,weight
47,26
51,70
32,8
50,72
67,57
14,51
95,59
92,63
53,27
29,75
66,68
86,5
54,79
53,82
97,75
76,91
45,56
51,28
68,66
3,99
5,44
39,44
17,16
10,15
15,5
65,86
37,34
64,25
69,66
99,69
48,50
47,62
42,14
63,12
8,63
32,98
85,1
9,44
66,9
45,20
37,82
38,1
29,85
30,18
50,72
58,65
33,85
13,17
41,16
14,85
56,65
67,94
61,63
80,48
51,94
14,53
13,54
94,13
73,71
73,3
38,10
8,59
12,54
87,24
93,5
48,38
18,43
90,71
43,84
74,86
24,80
47,71
38,65
11,38
36,87
62,18
46,15
80,63
13,16
38,17
79,79
73,23
55,1
71,27
74,67
13,33
11,71
59,52
16,61
54,69
