85 2260
value,weight
63,10
38,90
24,50
50,71
27,84
43,59
71,85
65,44
22,100
1,23
89,87
58,37
96,51
15,43
60,38
87,51
18,11
25,68
35,86
36,32
51,22
92,77
6,76
76,79
38,73
76,40
57,59
63,80
41,99
21,90
82,23
48,29
49,68
45,46
6,97
5,52
36,51
86,9
26,47
75,62
56,7
89,94
23,52
75,33
21,67
100,1
89,51
44,35
54,64
49,45
62,50
32,77
27,50
24,2
16,25
54,100
58,70
47,29
52,28
86,88
58,59
45,2
81,74
36,60
62,66
1,100
6,6
31,13
12,98
19,82
41,7
24,41
55,90
42,11
75,57
29,64
37,2
46,30
66,82
77,13
38,86
100,53
89,33
19,85
35,39
