85 2368
value,weight
95,48
59,44
85,96
47,40
60,69
69,91
31,54
23,95
3,94
6,58
36,55
73,16
62,85
20,84
13,57
16,42
97,64
98,77
65,5
46,20
94,70
81,10
14,87
12,46
95,19
29,19
86,52
44,45
65,80
85,77
44,86
47,33
27,77
93,16
42,98
12,72
31,29
40,41
65,47
25,5
27,80
69,15
63,93
29,13
16,77
24,40
49,68
28,90
81,22
48,73
2,42
49,29
95,98
58,33
93,52
34,85
55,31
9,19
11,29
93,93
1,44
24,5
69,94
42,59
68,100
20,48
22,43
90,68
38,61
66,50
13,88
97,72
19,87
49,22
1,36
10,37
39,71
31,18
98,92
94,75
59,42
93,29
94,82
86,90
88,38
