90 2131
value,weight
49,98
89,48
3,75
17,7
82,43
49,39
76,14
66,99
32,32
93,81
89,74
14,74
20,17
41,92
56,28
59,43
78,1
89,26
19,77
5,5
68,45
23,29
14,22
67,3
23,46
10,51
19,62
36,14
56,81
63,42
7,78
67,90
26,7
43,97
36,58
39,20
67,82
51,50
46,30
91,70
86,32
78,71
89,37
18,87
38,57
51,48
17,54
85,96
33,6
58,3
50,22
33,15
3,10
60,5
55,78
69,69
42,84
20,69
15,28
23,9
39,87
8,47
90,23
65,43
59,46
27,100
84,64
94,34
65,82
38,73
19,52
40,31
55,59
83,94
83,20
84,17
21,5
67,97
30,18
3,11
42,67
94,40
60,67
79,17
6,73
41,24
87,68
21,20
35,4
92,50
