90 2142
value,weight
73,85
13,58
90,90
68,71
58,16
41,19
74,16
15,6
30,11
6,93
2,58
34,84
81,8
56,46
54,62
51,71
56,46
51,35
56,35
2,1
91,23
78,63
38,24
46,79
22,51
59,69
70,67
51,99
48,87
2,83
16,82
42,70
45,59
77,8
12,39
55,8
86,18
53,49
20,32
13,4
74,41
33,13
36,29
24,60
82,3
10,62
13,57
85,87
97,46
4,5
71,75
43,30
68,97
65,57
88,73
63,81
96,49
55,84
13,8
56,15
50,55
15,65
24,39
18,27
82,59
65,15
87,61
77,8
70,24
13,82
73,38
58,59
53,57
35,41
5,20
72,20
65,17
50,25
82,85
67,100
74,19
79,20
55,66
66,34
2,83
63,92
40,71
27,13
14,29
97,63
