90 2336
value,weight
51,69
80,78
34,6
13,74
9,35
3,70
36,8
34,58
95,100
63,8
38,97
32,27
9,58
26,14
7,42
48,99
9,51
97,55
13,45
97,31
3,70
36,44
24,21
23,23
89,98
91,70
21,62
81,98
99,58
99,71
78,24
33,49
16,37
30,20
57,10
70,79
35,36
56,42
40,64
84,18
26,52
68,24
91,45
98,11
100,84
83,91
79,41
83,86
20,2
10,23
97,97
54,81
39,9
55,64
99,17
46,89
13,100
86,42
28,37
62,1
61,63
63,38
63,89
35,91
49,74
59,47
17,3
89,98
84,45
21,9
40,8
1,38
94,20
47,100
25,27
63,27
4,85
73,49
91,71
74,92
22,76
90,28
67,33
9,46
83,76
21,72
79,72
44,7
37,100
24,73
