90 2390
value,weight
80,65
81,6
21,15
71,54
72,55
31,70
98,21
7,56
37,8
2,83
49,63
80,56
80,53
32,94
22,62
43,97
42,81
43,58
24,2
62,38
9,66
74,44
19,27
40,91
87,91
62,58
81,15
59,56
56,23
25,79
100,68
34,48
67,17
31,3
32,54
95,70
90,5
66,23
46,71
100,86
88,51
53,28
74,35
12,45
13,16
98,68
16,14
67,87
84,15
32,56
100,40
95,65
6,39
11,65
35,84
74,1
99,100
100,69
55,91
32,81
45,94
23,45
14,5
66,15
100,63
66,75
64,50
17,71
65,77
77,41
41,40
17,84
47,88
64,24
90,15
48,77
24,88
26,72
99,90
84,64
14,26
22,84
82,11
70,85
35,63
41,14
8,29
58,48
84,75
25,85
