100 2684
value,weight
24,89
91,80
47,79
47,32
13,86
97,14
80,75
41,42
82,75
39,2
6,44
11,7
67,59
36,49
100,87
24,71
36,49
24,15
91,71
27,34
93,13
24,9
40,43
7,37
21,3
57,79
10,80
55,18
53,99
5,81
51,2
63,64
7,65
29,77
25,63
70,63
51,18
6,57
53,15
55,71
75,15
29,1
44,45
7,22
25,59
83,94
66,35
56,65
83,89
57,43
88,79
41,83
73,13
2,80
39,36
6,40
99,75
61,90
37,57
45,47
9,19
57,78
34,48
33,61
16,20
66,63
93,46
36,91
83,5
71,94
74,60
70,97
95,88
14,92
96,9
8,43
7,30
99,62
43,32
10,84
56,60
96,73
49,32
82,23
62,59
85,49
92,80
17,12
50,53
61,34
98,86
100,62
70,91
17,45
8,100
14,86
51,37
25,50
100,46
49,84
