85 1782
value,weight
29,43
100,2
59,79
17,30
12,67
40,45
99,62
46,23
4,64
74,94
7,72
38,3
67,69
74,19
53,24
72,27
13,77
65,28
69,44
64,75
92,47
78,53
80,10
22,29
99,30
49,55
88,40
5,26
77,39
78,3
48,39
39,26
77,59
10,38
65,10
42,31
79,29
20,52
79,39
73,60
37,52
89,23
68,31
17,52
82,24
47,19
87,6
67,30
19,19
22,19
61,67
55,6
73,28
35,42
80,83
30,48
27,85
56,84
98,29
12,92
84,69
69,2
58,33
22,50
100,42
99,50
92,54
55,19
3,20
83,84
67,11
32,36
5,37
99,10
50,20
29,34
31,14
96,67
71,70
80,60
87,53
10,75
46,13
40,64
88,77
