100 2660
value,weight
98,93
65,27
51,53
39,55
69,82
12,91
54,42
14,59
90,35
47,17
49,75
65,69
100,18
51,39
26,87
87,29
28,58
41,48
59,17
47,58
1,73
81,11
86,32
15,72
6,25
29,4
19,100
37,11
59,44
41,94
52,8
3,44
8,63
44,64
13,15
57,86
14,71
63,17
72,83
12,89
75,96
42,63
3,61
39,28
14,26
66,37
53,83
1,74
56,89
8,57
88,71
65,97
35,17
52,16
38,78
79,13
75,61
58,36
45,52
70,22
52,88
96,25
76,31
8,54
75,92
92,82
11,71
56,42
89,29
45,95
75,61
78,72
67,6
26,33
98,33
74,77
26,37
24,86
2,44
77,25
83,87
69,37
22,84
35,11
33,94
27,42
26,3
14,92
41,63
40,74
61,28
71,68
22,87
81,85
40,38
2,90
30,22
59,12
27,69
93,16
