85 2281
value,weight
29,19
37,15
52,21
68,14
13,68
86,99
45,7
68,40
58,20
76,74
88,68
89,15
40,54
45,73
78,87
66,92
64,65
48,82
15,49
16,10
2,49
82,78
51,71
38,18
84,4
92,73
13,36
4,95
41,21
18,70
70,25
40,30
34,97
21,69
12,56
100,67
74,43
26,7
49,84
69,15
83,12
77,42
10,28
87,88
25,23
1,29
44,19
97,45
29,80
18,78
95,36
43,66
77,30
68,94
30,82
79,47
44,87
29,8
32,74
80,26
90,86
8,56
65,99
40,15
35,17
91,97
44,94
61,97
73,71
9,77
53,41
19,78
28,14
85,40
100,74
24,95
75,71
85,3
26,40
52,60
47,92
81,56
61,47
84,85
77,83
