100 2687
value,weight
81,95
98,79
96,15
3,12
1,42
45,61
87,88
22,94
81,24
14,87
67,34
61,100
6,30
31,4
44,43
47,92
27,64
31,73
62,56
86,86
66,12
12,17
2,72
15,46
58,60
65,29
72,54
93,43
39,73
23,20
14,90
21,49
39,30
55,61
34,26
63,33
12,62
36,63
41,51
64,99
92,9
17,25
26,55
75,64
8,38
74,67
55,38
30,54
28,21
30,84
59,62
16,24
87,37
33,97
62,56
8,67
66,92
30,18
72,39
58,16
36,15
22,34
23,30
41,54
37,94
43,27
85,4
62,68
39,98
9,32
90,20
18,36
51,77
78,70
86,88
50,44
71,20
49,64
28,12
41,85
51,82
72,84
7,98
77,93
85,16
42,60
10,81
56,53
33,98
28,36
48,56
43,21
55,14
3,54
19,96
9,65
97,48
39,58
78,96
40,61
