95 2172
value,weight
3,26
46,52
55,44
44,21
11,32
56,23
71,78
82,60
23,39
93,40
2,24
12,42
32,72
6,55
62,12
41,36
20,28
58,67
18,2
47,48
94,41
37,92
39,76
95,57
76,55
56,94
50,43
32,21
19,86
42,30
73,42
25,8
69,74
98,45
12,54
3,1
10,63
94,49
82,13
87,59
91,10
4,77
49,75
9,13
90,59
14,42
42,68
2,70
17,94
25,18
87,34
23,59
93,23
94,20
82,61
77,90
43,2
93,12
43,54
66,28
61,83
48,71
5,69
6,71
1,46
93,14
97,18
84,31
56,38
26,5
97,75
90,19
64,5
55,81
76,25
17,40
45,66
19,23
91,15
73,59
32,65
90,88
8,2
95,47
52,69
70,37
47,5
78,50
68,1
98,91
82,86
81,73
22,58
45,57
83,48
