95 2116
value,weight
26,17
33,91
78,68
69,63
34,17
66,1
31,28
8,17
88,96
24,6
47,59
87,42
70,63
11,91
86,58
33,3
16,48
83,93
81,15
15,100
64,2
26,37
36,7
80,80
90,48
11,51
78,28
16,39
89,6
3,29
18,60
36,100
97,93
27,93
91,58
19,2
88,91
69,87
50,48
20,81
26,15
79,7
90,6
12,3
30,3
81,90
81,84
30,99
98,18
91,72
7,41
96,10
61,88
29,69
62,29
1,34
74,57
52,21
12,63
59,17
9,52
91,73
98,76
3,15
89,44
96,3
12,13
89,18
22,24
35,57
27,3
74,60
68,80
74,29
68,13
10,33
28,21
60,1
50,93
84,29
79,39
15,7
50,48
90,5
43,54
91,56
20,82
78,7
25,9
79,56
3,79
65,37
91,1
53,99
93,74
