85 2159
value,weight
61,63
47,93
13,45
14,35
15,56
39,83
56,58
62,75
77,93
32,64
55,32
75,5
5,20
10,30
9,26
64,13
97,76
96,88
89,86
61,44
61,43
23,64
3,91
39,98
49,6
3,39
88,95
69,77
15,16
1,17
93,19
9,33
73,57
57,79
99,59
32,25
15,60
64,81
55,29
96,77
79,84
96,92
39,23
95,32
50,10
64,36
43,51
61,13
99,73
85,68
55,58
62,51
47,93
32,4
89,34
3,86
71,39
42,96
84,1
74,25
97,84
49,36
74,2
50,19
63,21
48,18
57,30
57,23
32,1
82,86
40,93
70,92
86,90
28,13
22,71
75,3
56,80
47,40
99,79
93,34
40,98
45,7
94,47
24,83
61,50
