85 2182
value,weight
56,68
70,66
86,2
39,81
4,3
10,66
41,22
70,83
42,36
48,79
34,19
98,46
51,47
54,86
50,15
80,54
65,65
42,1
32,82
36,76
75,93
90,97
68,22
100,19
18,5
52,35
50,16
22,54
11,84
87,98
69,19
24,53
55,65
37,60
69,20
37,17
87,63
13,98
53,67
38,4
81,61
41,60
16,52
38,74
89,51
16,96
61,80
44,9
17,67
77,28
6,42
64,54
96,8
2,64
61,83
20,87
99,63
45,99
31,41
55,18
35,51
55,95
48,43
1,24
5,48
36,35
92,47
73,33
88,73
36,85
4,32
76,56
35,68
81,1
47,37
11,3
28,84
18,24
39,35
22,70
18,88
23,100
20,48
66,10
44,51
