95 2547
value,weight
43,83
3,75
40,92
59,79
48,59
12,91
69,14
93,51
21,54
22,26
4,73
10,84
29,80
94,78
16,88
64,92
12,77
73,86
93,28
96,95
37,93
20,2
43,43
22,73
69,21
39,9
18,41
25,2
89,46
4,75
57,10
89,62
24,99
43,34
7,55
54,4
22,71
87,4
13,54
78,80
68,17
65,47
74,39
68,94
33,66
18,93
67,63
73,50
50,36
93,61
11,61
59,27
35,9
50,82
64,13
59,15
4,5
19,27
31,57
66,72
59,66
59,34
99,41
45,56
100,50
85,84
7,75
34,18
93,7
36,36
77,91
91,40
76,70
40,45
15,96
54,95
62,38
31,14
55,31
18,57
46,96
53,68
52,57
1,85
74,80
84,93
2,70
11,26
44,14
11,66
57,43
33,8
48,52
6,57
29,18
