95 2262
value,weight
51,45
25,55
18,45
30,55
33,99
72,23
82,21
43,75
39,77
31,16
46,68
64,74
16,14
33,68
94,79
96,57
50,91
21,72
30,17
42,18
90,10
29,21
50,33
33,3
71,32
58,16
4,54
39,66
14,100
17,4
44,90
1,25
11,50
24,77
98,97
78,85
52,32
36,60
63,66
85,62
45,75
51,83
38,43
40,47
7,29
75,89
97,77
88,55
14,81
4,3
23,66
53,7
71,22
33,38
72,38
72,99
51,10
22,35
59,53
13,37
93,74
95,35
37,19
68,21
17,45
74,74
17,27
20,43
44,24
39,12
24,46
36,38
54,59
26,66
2,19
31,20
53,4
45,82
52,53
66,11
75,68
86,35
11,4
3,7
8,48
62,90
97,40
91,39
72,12
22,63
52,59
33,64
48,74
49,49
87,61
