85 2010
value,weight
82,55
66,15
17,67
14,35
16,28
5,23
63,54
23,41
85,34
90,77
64,15
53,41
24,78
81,64
51,48
8,96
92,36
41,64
74,4
23,37
23,28
53,41
56,22
20,1
94,28
3,42
69,94
72,50
49,23
80,56
33,24
14,49
9,74
18,47
48,48
58,23
32,94
48,52
94,70
75,10
96,65
6,34
90,83
29,76
27,33
42,48
6,43
46,85
22,77
14,54
10,37
5,49
87,42
37,10
58,55
8,25
55,34
32,1
65,33
46,44
40,97
49,98
9,62
2,29
96,44
40,53
52,70
32,26
72,77
90,71
15,92
74,42
13,76
2,25
81,11
46,51
91,14
45,37
1,75
86,10
71,36
60,17
94,34
55,84
79,73
