95 2200
value,weight
95,40
7,70
14,93
70,32
35,66
56,43
37,73
55,46
62,6
61,56
67,22
30,1
30,15
49,14
36,88
72,39
67,100
66,3
55,93
29,37
7,50
63,24
47,29
80,21
56,56
53,27
85,35
10,80
47,67
6,60
55,24
62,93
1,73
88,21
10,60
48,70
18,44
74,18
50,95
25,6
69,47
81,34
1,35
55,67
90,85
37,32
15,65
54,77
56,68
29,67
78,24
61,36
88,64
82,1
92,30
93,7
15,66
85,33
26,32
90,44
83,2
49,3
53,7
12,52
67,57
71,14
96,7
52,92
40,62
7,49
26,45
48,17
91,100
96,60
61,45
96,26
64,89
72,59
97,15
72,59
54,40
75,30
85,27
86,23
9,27
93,77
9,45
59,76
40,65
22,77
56,89
8,46
31,34
29,43
67,37
