85 1982
value,weight
17,50
56,61
79,19
53,50
50,18
59,36
66,32
44,9
80,99
71,43
75,22
13,100
88,93
95,24
50,50
85,44
69,100
45,76
53,4
72,24
89,18
34,35
32,87
93,31
41,32
75,74
70,36
48,46
66,63
98,50
11,77
62,74
44,57
100,75
48,48
40,20
73,34
61,8
47,61
83,59
12,21
15,89
99,49
3,29
51,73
5,51
91,84
1,8
41,25
15,3
19,1
75,10
91,59
9,50
2,8
59,33
34,59
51,38
13,8
20,74
33,70
82,72
34,16
15,27
30,1
43,88
86,83
40,33
87,72
97,9
99,13
73,5
64,29
50,21
22,55
80,86
96,36
67,51
39,87
73,96
35,71
28,59
2,93
26,64
18,16
