95 2449
value,weight
20,73
85,43
29,86
75,64
61,25
99,29
29,51
69,20
20,73
10,12
39,22
13,99
58,98
76,88
44,54
96,8
20,88
13,86
35,35
61,97
4,63
59,38
64,49
67,70
82,97
87,33
71,77
60,51
29,65
100,53
58,25
23,21
19,73
3,66
72,36
85,33
84,22
82,22
38,84
32,79
23,92
93,99
61,55
98,28
93,57
12,23
95,9
62,36
31,6
81,49
64,98
71,55
20,53
73,32
76,99
98,32
30,1
26,2
95,56
22,15
62,18
83,31
31,68
24,36
4,36
22,38
85,48
48,87
26,88
19,38
55,79
8,89
31,7
59,32
3,86
27,22
71,53
10,6
87,11
27,100
54,4
82,12
25,89
49,55
51,100
69,79
64,25
23,71
18,57
42,70
3,63
36,15
66,44
15,41
57,95
