100 2416
value,weight
56,21
85,76
7,77
39,39
38,18
89,62
94,54
63,93
34,10
73,96
4,75
20,86
78,64
48,30
85,15
9,74
8,50
99,80
3,75
68,25
72,24
26,91
21,17
19,16
100,29
37,63
41,81
89,19
49,35
88,55
85,51
89,5
22,97
97,91
56,87
38,55
65,47
27,97
26,44
77,93
97,37
23,5
67,100
17,11
97,74
70,81
59,34
68,3
32,7
21,86
96,74
68,46
13,22
17,25
62,45
12,80
14,36
82,27
68,81
22,36
48,25
23,57
7,49
50,86
93,39
1,49
3,30
95,44
53,11
9,61
41,6
42,14
5,6
64,44
36,75
12,83
30,6
37,92
39,14
37,50
28,41
90,52
30,4
24,93
45,84
96,42
88,62
36,77
6,53
47,12
69,52
29,25
14,2
69,40
67,30
61,42
38,73
14,22
76,25
100,34
