95 2475
value,weight
9,12
77,28
66,54
5,85
13,84
70,67
31,15
39,81
42,71
78,45
50,9
36,73
50,63
67,69
95,88
13,91
58,35
66,35
21,77
36,39
77,57
51,18
62,67
11,56
78,96
37,46
32,53
98,67
38,56
94,1
8,94
39,38
59,50
97,56
87,59
28,26
100,46
10,28
100,45
48,86
89,28
17,25
75,58
83,50
13,65
8,94
40,12
96,48
54,24
59,38
87,94
93,90
1,91
12,17
23,84
38,45
10,31
21,9
39,34
27,10
87,76
56,47
66,8
7,60
87,63
16,30
11,50
69,88
15,74
99,82
100,35
50,4
30,89
45,6
41,39
59,36
7,70
45,96
26,91
72,89
18,9
46,9
86,4
8,36
32,66
9,53
18,1
24,57
50,53
20,41
82,87
22,84
66,59
90,70
92,75
