90 2317
value,weight
48,40
73,98
46,97
59,21
94,91
31,10
63,7
22,28
31,8
40,48
16,86
79,68
43,68
9,90
72,33
71,11
74,48
68,39
100,24
4,5
8,98
40,88
71,85
15,87
43,70
7,65
40,92
61,57
100,65
97,1
11,74
19,14
51,53
7,90
51,16
11,14
17,99
93,7
9,100
29,5
77,7
40,88
48,44
80,81
97,44
78,81
18,25
4,53
74,11
60,96
72,76
27,67
58,53
2,22
10,38
41,84
79,100
57,36
74,79
84,7
8,17
88,46
70,63
60,62
75,7
17,82
56,74
96,23
43,78
14,13
12,58
56,27
80,97
90,17
14,1
66,64
75,26
16,36
30,82
46,22
82,17
88,20
41,41
68,54
57,61
73,72
84,32
84,62
96,96
79,92
