85 1944
value,weight
61,89
84,67
72,29
31,13
84,34
86,52
49,24
37,86
48,40
92,53
57,94
86,27
7,63
3,32
70,72
44,86
37,6
79,24
45,31
80,11
90,88
97,46
30,15
74,49
65,44
15,5
49,25
29,6
68,31
90,74
13,100
22,12
100,33
16,96
39,65
15,55
68,87
23,77
43,54
66,36
26,2
29,83
99,65
39,67
24,9
84,14
10,41
75,56
21,19
16,77
38,8
22,38
98,61
28,1
75,60
16,92
28,36
41,6
59,5
3,68
63,27
1,51
73,17
54,14
69,15
15,85
60,97
92,57
76,79
72,15
97,13
39,94
16,1
94,35
1,87
99,15
18,63
55,30
27,18
22,45
21,67
49,15
12,40
34,69
32,100
