90 2201
value,weight
93,95
67,49
76,61
83,41
13,5
75,93
54,71
52,28
23,89
5,74
60,28
33,69
56,46
100,2
11,85
66,11
71,98
65,54
57,57
33,4
42,86
48,2
59,83
17,72
25,47
33,8
86,11
49,63
86,7
82,76
59,46
24,91
98,28
65,49
89,14
80,77
25,3
71,51
65,66
1,27
93,12
22,23
73,23
46,82
57,16
4,40
11,58
76,77
28,87
5,12
23,5
49,28
19,100
94,34
2,58
76,5
57,16
13,10
39,50
89,82
38,88
7,27
27,81
78,25
29,88
45,51
7,76
37,43
55,85
15,54
86,53
84,70
95,16
77,66
32,12
11,65
3,72
3,82
100,100
88,20
42,33
58,17
60,36
89,35
47,31
91,32
50,70
46,99
34,25
77,66
