95 2148
value,weight
81,64
22,57
21,97
72,17
59,84
38,35
65,82
58,42
7,62
66,29
8,23
47,28
55,85
83,77
36,17
62,8
64,61
77,44
58,17
85,38
70,39
72,59
66,12
57,86
40,19
3,68
31,56
24,82
41,34
37,24
73,78
78,8
32,17
52,75
95,43
90,62
28,1
84,97
60,53
30,35
93,99
18,87
12,19
52,68
1,11
55,72
45,37
80,25
85,13
24,46
8,82
58,61
85,5
29,30
8,9
73,44
8,76
97,11
22,9
53,94
84,36
20,55
49,1
17,42
59,60
30,12
18,7
66,48
59,44
64,71
79,57
96,7
39,54
4,31
99,26
81,48
50,2
12,36
49,58
77,3
42,62
12,8
30,15
48,44
46,25
92,63
42,90
94,87
4,49
1,29
24,31
54,29
1,96
86,78
6,80
