90 2467
value,weight
80,69
61,27
27,19
93,91
15,57
37,57
31,83
3,65
19,54
23,76
22,6
87,77
49,100
28,84
55,4
82,47
98,99
64,98
30,59
22,20
96,73
92,61
11,46
37,4
100,63
51,33
68,51
44,14
41,69
2,98
90,38
45,4
83,80
63,80
17,98
89,42
14,61
18,10
81,92
86,81
28,67
7,17
44,63
4,54
89,44
98,63
5,83
18,89
27,53
26,79
21,74
84,13
28,77
39,27
34,85
28,55
85,73
15,25
79,8
23,45
2,40
23,47
95,50
72,65
85,15
74,61
41,88
78,95
100,14
90,15
19,49
72,53
48,72
10,55
60,73
61,20
84,99
80,38
84,57
82,43
4,20
33,1
76,83
93,1
47,32
13,44
80,84
39,89
56,94
8,54
