95 2356
value,weight
30,64
86,94
9,17
12,39
83,1
48,58
57,86
68,68
75,41
75,3
79,14
46,70
97,31
72,35
53,21
32,36
17,44
50,20
93,76
17,30
59,53
20,95
58,80
74,91
14,56
74,55
82,77
78,33
9,71
71,35
64,99
52,34
74,39
12,56
22,9
69,46
75,31
85,79
59,59
15,18
96,70
1,28
56,78
57,49
4,26
95,77
62,21
51,83
74,94
51,90
18,3
72,74
36,28
71,58
86,29
89,54
100,8
34,6
44,33
98,86
43,41
96,72
28,42
28,99
77,33
40,42
48,39
23,23
97,100
31,21
30,32
10,67
56,24
98,19
70,25
37,92
31,55
29,4
70,73
64,32
51,35
27,63
14,61
81,88
32,83
33,30
63,99
40,3
25,99
97,5
55,28
55,61
92,93
73,41
55,30
