95 2175
value,weight
26,24
14,59
85,34
5,62
50,15
12,21
94,55
35,11
69,57
94,65
66,84
23,20
79,40
74,9
56,39
84,86
19,51
17,78
84,46
19,46
90,20
63,97
19,72
24,75
57,60
93,67
79,49
48,4
39,25
18,38
44,28
41,51
38,25
14,28
92,45
68,65
34,9
22,57
99,50
23,46
63,19
97,99
46,9
79,31
94,65
23,83
98,38
39,19
70,9
12,40
10,35
26,92
70,32
83,22
81,6
55,45
74,98
7,69
11,98
3,16
34,50
1,10
66,30
27,2
60,83
99,65
47,29
58,63
24,98
91,58
93,69
20,73
19,13
84,31
16,30
77,22
87,71
69,16
46,34
13,31
86,35
22,100
47,29
76,60
43,76
89,38
72,97
89,61
22,6
85,11
41,39
80,16
94,98
55,9
84,60
