90 2200
value,weight
38,91
73,58
2,42
42,28
75,64
39,13
80,74
60,80
71,83
68,35
64,75
6,56
77,75
98,26
14,38
95,17
35,87
83,40
78,57
59,95
84,30
95,61
65,54
23,73
24,60
96,63
8,78
13,94
77,81
88,36
8,18
35,66
10,32
51,16
93,57
9,19
41,15
49,74
77,34
1,16
4,63
47,64
73,10
32,36
48,25
76,83
58,6
10,10
49,97
25,23
35,12
97,67
64,38
6,30
53,34
62,36
83,55
75,3
50,68
3,67
60,27
67,37
90,62
38,99
84,78
10,38
97,98
78,68
82,46
18,23
3,52
90,5
55,27
89,95
84,31
60,34
75,89
29,36
35,20
86,33
67,44
4,42
13,38
40,41
14,56
51,53
87,57
74,41
80,40
7,53
