100 2490
value,weight
98,60
92,45
80,55
81,22
45,31
7,35
31,38
10,11
12,58
36,50
85,84
82,17
29,28
81,62
86,9
5,30
54,19
31,55
98,64
62,12
18,59
4,83
7,17
84,3
24,12
98,43
30,69
98,100
16,52
79,57
89,69
21,44
70,27
40,21
43,74
46,66
39,48
64,32
51,17
41,44
36,1
59,30
82,46
2,1
65,62
42,73
82,35
31,72
74,52
82,35
60,5
34,98
58,62
49,56
22,91
83,48
66,54
36,21
76,22
77,7
17,94
76,49
34,39
82,95
93,43
91,60
13,38
6,62
66,15
15,40
1,41
61,65
38,90
25,96
80,33
90,25
28,31
46,65
80,100
26,50
31,12
86,72
34,75
98,76
78,81
8,97
61,97
63,51
76,29
50,4
78,100
22,79
59,28
56,61
28,96
79,15
9,43
3,83
33,91
78,67
