90 2101
value,weight
46,93
42,94
92,56
19,49
57,32
17,57
19,45
84,80
58,89
92,46
28,52
48,24
6,27
42,25
72,59
23,25
90,67
16,58
82,15
66,25
36,30
17,45
50,97
56,20
48,47
81,9
65,98
48,100
28,5
63,26
35,60
7,85
48,11
33,54
30,66
64,33
29,34
63,58
14,9
83,33
35,31
73,29
88,14
64,52
26,24
87,7
57,78
5,20
18,98
98,40
84,60
30,35
90,59
75,61
55,99
37,6
57,50
79,42
7,29
79,5
97,27
74,53
82,18
82,60
10,10
67,92
33,61
94,75
68,55
79,52
31,100
21,77
16,67
11,42
59,78
44,40
33,53
51,12
20,46
1,5
77,33
98,43
57,21
31,40
18,75
30,48
65,68
9,4
53,34
70,37
