85 2250
value,weight
89,22
16,97
98,85
10,8
91,87
2,4
19,46
29,27
99,5
99,34
58,55
56,29
100,16
68,79
85,18
59,66
49,68
100,56
71,12
52,37
56,95
81,91
44,78
57,23
87,95
98,13
67,26
33,78
60,47
18,92
83,87
33,76
69,89
68,79
2,83
90,56
7,49
68,43
11,52
11,34
22,21
12,10
7,28
71,23
54,76
29,36
89,51
34,34
91,27
80,54
53,80
35,84
88,68
16,65
5,77
70,100
47,67
92,39
87,4
83,56
5,68
52,7
30,66
85,85
4,72
42,44
96,74
64,1
7,89
70,29
2,94
20,72
82,79
19,99
72,91
29,36
95,83
79,37
75,55
85,13
70,4
20,8
73,91
60,35
63,31
